,TIME_SLOT_ID,TIME_VALUE
9481,ts9482,206570
9482,ts9483,206620
9483,ts9484,206620
9484,ts9485,206830
9485,ts9486,206830
9486,ts9487,206830
9487,ts9488,206830
9488,ts9489,206830
9489,ts9490,206831
9490,ts9491,207028
9491,ts9492,207030
9492,ts9493,207030
9493,ts9494,207030
9494,ts9495,207030
9495,ts9496,207030
9496,ts9497,207031
9497,ts9498,207180
9498,ts9499,207180
9499,ts9500,207230
9500,ts9501,207230
9501,ts9502,207230
9502,ts9503,207230
9503,ts9504,207318
9504,ts9505,207318
9505,ts9506,207358
9506,ts9507,207358
9507,ts9508,207360
9508,ts9509,207361
9509,ts9510,207361
9510,ts9511,207361
9511,ts9512,207620
9512,ts9513,207620
9513,ts9514,207620
9514,ts9515,207620
9515,ts9516,207620
9516,ts9517,207620
9517,ts9518,207620
9518,ts9519,207620
9519,ts9520,207620
9520,ts9521,207620
9521,ts9522,207620
9522,ts9523,207620
9523,ts9524,207620
9524,ts9525,207620
9525,ts9526,207710
9526,ts9527,207710
9527,ts9528,207750
9528,ts9529,207750
9529,ts9530,207750
9530,ts9531,207750
9531,ts9532,207750
9532,ts9533,207800
9533,ts9534,207800
9534,ts9535,207830
9535,ts9536,207830
9536,ts9537,207830
9537,ts9538,207830
9538,ts9539,207830
9539,ts9540,207830
9540,ts9541,207830
9541,ts9542,207930
9542,ts9543,207930
9543,ts9544,207930
9544,ts9545,207930
9545,ts9546,207930
9546,ts9547,208010
9547,ts9548,208010
9548,ts9549,208050
9549,ts9550,208050
9550,ts9551,208120
9551,ts9552,208120
9552,ts9553,208120
9553,ts9554,208120
9554,ts9555,208120
9555,ts9556,208120
9556,ts9557,208225
9557,ts9558,208225
9558,ts9559,208370
9559,ts9560,208370
9560,ts9561,208370
9561,ts9562,208370
9562,ts9563,208370
9563,ts9564,208420
9564,ts9565,208420
9565,ts9566,208420
9566,ts9567,208420
9567,ts9568,208420
9568,ts9569,208420
9569,ts9570,208420
9570,ts9571,208420
9571,ts9572,208420
9572,ts9573,208460
9573,ts9574,208460
9574,ts9575,208460
9575,ts9576,208476
9576,ts9577,208476
9577,ts9578,208500
9578,ts9579,208500
9579,ts9580,208500
9580,ts9581,208500
9581,ts9582,208600
9582,ts9583,208600
9583,ts9584,208640
9584,ts9585,208640
9585,ts9586,208640
9586,ts9587,208640
9587,ts9588,208640
9588,ts9589,208680
9589,ts9590,208680
9590,ts9591,208730
9591,ts9592,208730
9592,ts9593,208730
9593,ts9594,208730
9594,ts9595,208730
9595,ts9596,208730
9596,ts9597,208730
9597,ts9598,208830
9598,ts9599,208830
9599,ts9600,208890
9600,ts9601,208890
9601,ts9602,208980
9602,ts9603,208980
9603,ts9604,208980
9604,ts9605,208980
9605,ts9606,209040
9606,ts9607,209040
9607,ts9608,209070
9608,ts9609,209070
9609,ts9610,209110
9610,ts9611,209110
9611,ts9612,209110
9612,ts9613,209110
9613,ts9614,209110
9614,ts9615,209110
9615,ts9616,209110
9616,ts9617,209110
9617,ts9618,209111
9618,ts9619,209111
9619,ts9620,209160
9620,ts9621,209160
9621,ts9622,209200
9622,ts9623,209200
9623,ts9624,209200
9624,ts9625,209200
9625,ts9626,209200
9626,ts9627,209200
9627,ts9628,209200
9628,ts9629,209200
9629,ts9630,209201
9630,ts9631,209270
9631,ts9632,209270
9632,ts9633,209310
9633,ts9634,209310
9634,ts9635,209459
9635,ts9636,209459
9636,ts9637,209460
9637,ts9638,209460
9638,ts9639,209460
9639,ts9640,209460
9640,ts9641,209460
9641,ts9642,209460
9642,ts9643,209460
9643,ts9644,209460
9644,ts9645,209460
9645,ts9646,209460
9646,ts9647,209550
9647,ts9648,209550
9648,ts9649,209590
9649,ts9650,209590
9650,ts9651,209590
9651,ts9652,209590
9652,ts9653,209590
9653,ts9654,209590
9654,ts9655,209590
9655,ts9656,209590
9656,ts9657,209590
9657,ts9658,209590
9658,ts9659,209590
9659,ts9660,209590
9660,ts9661,209666
9661,ts9662,209666
9662,ts9663,209710
9663,ts9664,209710
9664,ts9665,209710
9665,ts9666,209710
9666,ts9667,209710
9667,ts9668,209710
9668,ts9669,209760
9669,ts9670,209760
9670,ts9671,209810
9671,ts9672,209810
9672,ts9673,209810
9673,ts9674,209810
9674,ts9675,209810
9675,ts9676,209810
9676,ts9677,209870
9677,ts9678,209870
9678,ts9679,209920
9679,ts9680,209920
9680,ts9681,209920
9681,ts9682,209920
9682,ts9683,209920
9683,ts9684,209920
9684,ts9685,209920
9685,ts9686,209920
9686,ts9687,209920
9687,ts9688,209920
9688,ts9689,209927
9689,ts9690,209980
9690,ts9691,209980
9691,ts9692,210042
9692,ts9693,210042
9693,ts9694,210042
9694,ts9695,210042
9695,ts9696,210042
9696,ts9697,210042
9697,ts9698,210102
9698,ts9699,210102
9699,ts9700,210220
9700,ts9701,210220
9701,ts9702,210220
9702,ts9703,210220
9703,ts9704,210220
9704,ts9705,210220
9705,ts9706,210250
9706,ts9707,210250
9707,ts9708,210250
9708,ts9709,210250
9709,ts9710,210251
9710,ts9711,210325
9711,ts9712,210325
9712,ts9713,210380
9713,ts9714,210380
9714,ts9715,210380
9715,ts9716,210380
9716,ts9717,210380
9717,ts9718,210380
9718,ts9719,210380
9719,ts9720,210380
9720,ts9721,210510
9721,ts9722,210510
9722,ts9723,210580
9723,ts9724,210580
9724,ts9725,210610
9725,ts9726,210610
9726,ts9727,210610
9727,ts9728,210610
9728,ts9729,210610
9729,ts9730,210720
9730,ts9731,210720
9731,ts9732,210770
9732,ts9733,210770
9733,ts9734,210770
9734,ts9735,210770
9735,ts9736,210770
9736,ts9737,210770
9737,ts9738,210849
9738,ts9739,210849
9739,ts9740,211120
9740,ts9741,211120
9741,ts9742,211120
9742,ts9743,211120
9743,ts9744,211150
9744,ts9745,211150
9745,ts9746,211210
9746,ts9747,211210
9747,ts9748,211210
9748,ts9749,211210
9749,ts9750,211210
9750,ts9751,211210
9751,ts9752,211210
9752,ts9753,211210
9753,ts9754,211210
9754,ts9755,211211
9755,ts9756,211250
9756,ts9757,211260
9757,ts9758,211260
9758,ts9759,211300
9759,ts9760,211300
9760,ts9761,211300
9761,ts9762,211300
9762,ts9763,211300
9763,ts9764,211300
9764,ts9765,211300
9765,ts9766,211300
9766,ts9767,211301
9767,ts9768,211370
9768,ts9769,211370
9769,ts9770,211420
9770,ts9771,211420
9771,ts9772,211420
9772,ts9773,211420
9773,ts9774,211420
9774,ts9775,211445
9775,ts9776,211445
9776,ts9777,211487
9777,ts9778,211487
9778,ts9779,211487
9779,ts9780,211487
9780,ts9781,211487
9781,ts9782,211530
9782,ts9783,211530
9783,ts9784,211580
9784,ts9785,211580
9785,ts9786,211580
9786,ts9787,211580
9787,ts9788,211580
9788,ts9789,211580
9789,ts9790,211580
9790,ts9791,211580
9791,ts9792,211650
9792,ts9793,211650
9793,ts9794,211710
9794,ts9795,211710
9795,ts9796,211710
9796,ts9797,211710
9797,ts9798,211710
9798,ts9799,211710
9799,ts9800,211760
9800,ts9801,211760
9801,ts9802,211850
9802,ts9803,211850
9803,ts9804,211850
9804,ts9805,211850
9805,ts9806,211850
9806,ts9807,211850
9807,ts9808,211880
9808,ts9809,211880
9809,ts9810,211990
9810,ts9811,211990
9811,ts9812,211990
9812,ts9813,211990
9813,ts9814,211990
9814,ts9815,211990
9815,ts9816,211990
9816,ts9817,212030
9817,ts9818,212323
9818,ts9819,212323
9819,ts9820,212323
9820,ts9821,212323
9821,ts9822,212323
9822,ts9823,212380
9823,ts9824,212380
9824,ts9825,212380
9825,ts9826,212380
9826,ts9827,212426
9827,ts9828,212426
9828,ts9829,212426
9829,ts9830,212490
9830,ts9831,212490
9831,ts9832,212530
9832,ts9833,212530
9833,ts9834,212564
9834,ts9835,212564
9835,ts9836,212564
9836,ts9837,212564
9837,ts9838,212610
9838,ts9839,212610
9839,ts9840,212680
9840,ts9841,212680
9841,ts9842,212680
9842,ts9843,212680
9843,ts9844,212680
9844,ts9845,212680
9845,ts9846,212680
9846,ts9847,212680
9847,ts9848,212720
9848,ts9849,212720
9849,ts9850,212801
9850,ts9851,212801
9851,ts9852,212872
9852,ts9853,212872
9853,ts9854,212872
9854,ts9855,212970
9855,ts9856,212970
9856,ts9857,213100
9857,ts9858,213100
9858,ts9859,213100
9859,ts9860,213100
9860,ts9861,213100
9861,ts9862,213130
9862,ts9863,213130
9863,ts9864,213200
9864,ts9865,213200
9865,ts9866,213200
9866,ts9867,213200
9867,ts9868,213200
9868,ts9869,213200
9869,ts9870,213200
9870,ts9871,213200
9871,ts9872,213200
9872,ts9873,213200
9873,ts9874,213200
9874,ts9875,213240
9875,ts9876,213240
9876,ts9877,213240
9877,ts9878,213290
9878,ts9879,213290
9879,ts9880,213290
9880,ts9881,213290
9881,ts9882,213290
9882,ts9883,213290
9883,ts9884,213290
9884,ts9885,213290
9885,ts9886,213350
9886,ts9887,213350
9887,ts9888,213410
9888,ts9889,213410
9889,ts9890,213410
9890,ts9891,213410
9891,ts9892,213410
9892,ts9893,213450
9893,ts9894,213450
9894,ts9895,213490
9895,ts9896,213490
9896,ts9897,213490
9897,ts9898,213490
9898,ts9899,213490
9899,ts9900,213490
9900,ts9901,213550
9901,ts9902,213550
9902,ts9903,213590
9903,ts9904,213590
9904,ts9905,213590
9905,ts9906,213590
9906,ts9907,213590
9907,ts9908,213590
9908,ts9909,213590
9909,ts9910,213590
9910,ts9911,213650
9911,ts9912,213650
9912,ts9913,213708
9913,ts9914,213708
9914,ts9915,213708
9915,ts9916,213708
9916,ts9917,213708
9917,ts9918,213708
9918,ts9919,213782
9919,ts9920,213782
9920,ts9921,213821
9921,ts9922,213821
9922,ts9923,213850
9923,ts9924,213850
9924,ts9925,213850
9925,ts9926,213877
9926,ts9927,213877
9927,ts9928,213930
9928,ts9929,213930
9929,ts9930,213930
9930,ts9931,213950
9931,ts9932,213950
9932,ts9933,213950
9933,ts9934,213950
9934,ts9935,214009
9935,ts9936,214009
9936,ts9937,214100
9937,ts9938,214100
9938,ts9939,214150
9939,ts9940,214150
9940,ts9941,214190
9941,ts9942,214190
9942,ts9943,214190
9943,ts9944,214190
9944,ts9945,214270
9945,ts9946,214270
9946,ts9947,214360
9947,ts9948,214360
9948,ts9949,214360
9949,ts9950,214360
9950,ts9951,214360
9951,ts9952,214400
9952,ts9953,214400
9953,ts9954,214550
9954,ts9955,214550
9955,ts9956,214650
9956,ts9957,214650
9957,ts9958,214650
9958,ts9959,214650
9959,ts9960,214650
9960,ts9961,214650
9961,ts9962,214790
9962,ts9963,214790
9963,ts9964,214843
9964,ts9965,214843
9965,ts9966,214843
9966,ts9967,214843
9967,ts9968,214843
9968,ts9969,214843
9969,ts9970,214843
9970,ts9971,214843
9971,ts9972,214846
9972,ts9973,214883
9973,ts9974,214996
9974,ts9975,215470
9975,ts9976,215649
9976,ts9977,215649
9977,ts9978,215649
9978,ts9979,215689
9979,ts9980,215702
9980,ts9981,215702
9981,ts9982,215702
9982,ts9983,215702
9983,ts9984,215702
9984,ts9985,215706
9985,ts9986,215706
9986,ts9987,215706
9987,ts9988,215706
9988,ts9989,216066
9989,ts9990,216066
9990,ts9991,216066
9991,ts9992,216066
9992,ts9993,216066
9993,ts9994,216066
9994,ts9995,216066
9995,ts9996,216066
9996,ts9997,216066
9997,ts9998,216066
9998,ts9999,216066
9999,ts10000,216066
10000,ts10001,216067
10001,ts10002,216110
10002,ts10003,216110
10003,ts10004,216140
10004,ts10005,216140
10005,ts10006,216140
10006,ts10007,216140
10007,ts10008,216140
10008,ts10009,216220
10009,ts10010,216220
10010,ts10011,216280
10011,ts10012,216280
10012,ts10013,216280
10013,ts10014,216280
10014,ts10015,216280
10015,ts10016,216330
10016,ts10017,216330
10017,ts10018,216400
10018,ts10019,216400
10019,ts10020,216460
10020,ts10021,216460
10021,ts10022,216460
10022,ts10023,216460
10023,ts10024,216530
10024,ts10025,216530
10025,ts10026,216570
10026,ts10027,216570
10027,ts10028,216570
10028,ts10029,216570
10029,ts10030,216620
10030,ts10031,216620
10031,ts10032,216670
10032,ts10033,216670
10033,ts10034,216670
10034,ts10035,216670
10035,ts10036,216670
10036,ts10037,216670
10037,ts10038,216670
10038,ts10039,216670
10039,ts10040,216670
10040,ts10041,216740
10041,ts10042,216740
10042,ts10043,216840
10043,ts10044,216840
10044,ts10045,216950
10045,ts10046,216950
10046,ts10047,216950
10047,ts10048,216950
10048,ts10049,217002
10049,ts10050,217002
10050,ts10051,217160
10051,ts10052,217160
10052,ts10053,217160
10053,ts10054,217160
10054,ts10055,217160
10055,ts10056,217211
10056,ts10057,217211
10057,ts10058,217211
10058,ts10059,217211
10059,ts10060,217211
10060,ts10061,217213
10061,ts10062,217307
10062,ts10063,217307
10063,ts10064,217307
10064,ts10065,217307
10065,ts10066,217307
10066,ts10067,217307
10067,ts10068,217307
10068,ts10069,217370
10069,ts10070,217370
10070,ts10071,217443
10071,ts10072,217443
10072,ts10073,217443
10073,ts10074,217443
10074,ts10075,217443
10075,ts10076,217530
10076,ts10077,217530
10077,ts10078,217720
10078,ts10079,217720
10079,ts10080,217720
10080,ts10081,217720
10081,ts10082,217720
10082,ts10083,217720
10083,ts10084,217770
10084,ts10085,217770
10085,ts10086,217900
10086,ts10087,217900
10087,ts10088,217900
10088,ts10089,217900
10089,ts10090,217900
10090,ts10091,217900
10091,ts10092,217900
10092,ts10093,217940
10093,ts10094,218019
10094,ts10095,218039
10095,ts10096,218285
10096,ts10097,218285
10097,ts10098,218285
10098,ts10099,218285
10099,ts10100,218285
10100,ts10101,218285
10101,ts10102,218285
10102,ts10103,218286
10103,ts10104,218325
10104,ts10105,218360
10105,ts10106,218360
10106,ts10107,218522
10107,ts10108,218522
10108,ts10109,218522
10109,ts10110,218522
10110,ts10111,218522
10111,ts10112,218522
10112,ts10113,218522
10113,ts10114,218592
10114,ts10115,218592
10115,ts10116,218592
10116,ts10117,218592
10117,ts10118,218592
10118,ts10119,218592
10119,ts10120,218592
10120,ts10121,218592
10121,ts10122,218671
10122,ts10123,218671
10123,ts10124,218681
10124,ts10125,218681
10125,ts10126,218709
10126,ts10127,218709
10127,ts10128,218747
10128,ts10129,218747
10129,ts10130,218796
10130,ts10131,218796
10131,ts10132,218894
10132,ts10133,218894
10133,ts10134,218936
10134,ts10135,218936
10135,ts10136,218936
10136,ts10137,218936
10137,ts10138,219034
10138,ts10139,219034
10139,ts10140,219265
10140,ts10141,219265
10141,ts10142,219265
10142,ts10143,219265
10143,ts10144,219265
10144,ts10145,219265
10145,ts10146,219265
10146,ts10147,219265
10147,ts10148,219265
10148,ts10149,219265
10149,ts10150,219400
10150,ts10151,219400
10151,ts10152,219400
10152,ts10153,219400
10153,ts10154,219400
10154,ts10155,219400
10155,ts10156,219400
10156,ts10157,219400
10157,ts10158,219403
10158,ts10159,219630
10159,ts10160,219630
10160,ts10161,219630
10161,ts10162,219630
10162,ts10163,219630
10163,ts10164,219630
10164,ts10165,219630
10165,ts10166,219630
10166,ts10167,219630
10167,ts10168,219630
10168,ts10169,219630
10169,ts10170,219631
10170,ts10171,219740
10171,ts10172,219740
10172,ts10173,219900
10173,ts10174,219900
10174,ts10175,219980
10175,ts10176,219980
10176,ts10177,219980
10177,ts10178,219980
10178,ts10179,220030
10179,ts10180,220030
10180,ts10181,220099
10181,ts10182,220100
10182,ts10183,220100
10183,ts10184,220100
10184,ts10185,220100
10185,ts10186,220100
10186,ts10187,220100
10187,ts10188,220100
10188,ts10189,220140
10189,ts10190,220140
10190,ts10191,220180
10191,ts10192,220180
10192,ts10193,220240
10193,ts10194,220240
10194,ts10195,220240
10195,ts10196,220240
10196,ts10197,220240
10197,ts10198,220240
10198,ts10199,220290
10199,ts10200,220290
10200,ts10201,220330
10201,ts10202,220330
10202,ts10203,220330
10203,ts10204,220330
10204,ts10205,220370
10205,ts10206,220370
10206,ts10207,220410
10207,ts10208,220410
10208,ts10209,220500
10209,ts10210,220500
10210,ts10211,220500
10211,ts10212,220500
10212,ts10213,220500
10213,ts10214,220568
10214,ts10215,220568
10215,ts10216,220568
10216,ts10217,220640
10217,ts10218,220640
10218,ts10219,220893
10219,ts10220,220893
10220,ts10221,220893
10221,ts10222,221100
10222,ts10223,221100
10223,ts10224,221100
10224,ts10225,221100
10225,ts10226,221100
10226,ts10227,221100
10227,ts10228,221100
10228,ts10229,221397
10229,ts10230,221397
10230,ts10231,221397
10231,ts10232,221397
10232,ts10233,221397
10233,ts10234,221397
10234,ts10235,221397
10235,ts10236,221397
10236,ts10237,222653
10237,ts10238,222653
10238,ts10239,222653
10239,ts10240,222653
10240,ts10241,222653
10241,ts10242,222653
10242,ts10243,222653
10243,ts10244,222653
10244,ts10245,222653
10245,ts10246,222653
10246,ts10247,222653
10247,ts10248,222746
10248,ts10249,222746
10249,ts10250,222793
10250,ts10251,222793
10251,ts10252,222884
10252,ts10253,222884
10253,ts10254,222884
10254,ts10255,222884
10255,ts10256,222884
10256,ts10257,222953
10257,ts10258,222953
10258,ts10259,222984
10259,ts10260,222984
10260,ts10261,223190
10261,ts10262,223190
10262,ts10263,223190
10263,ts10264,223190
10264,ts10265,223190
10265,ts10266,223190
10266,ts10267,223292
10267,ts10268,223292
10268,ts10269,223370
10269,ts10270,223370
10270,ts10271,223370
10271,ts10272,223370
10272,ts10273,223370
10273,ts10274,223370
10274,ts10275,223370
10275,ts10276,223370
10276,ts10277,223370
10277,ts10278,223370
10278,ts10279,223370
10279,ts10280,223370
10280,ts10281,223428
10281,ts10282,223428
10282,ts10283,223444
10283,ts10284,223444
10284,ts10285,223490
10285,ts10286,223490
10286,ts10287,223490
10287,ts10288,223490
10288,ts10289,223490
10289,ts10290,223490
10290,ts10291,223630
10291,ts10292,223630
10292,ts10293,223848
10293,ts10294,223848
10294,ts10295,223848
10295,ts10296,223848
10296,ts10297,223848
10297,ts10298,223848
10298,ts10299,223848
10299,ts10300,223950
10300,ts10301,223950
10301,ts10302,223950
10302,ts10303,223950
10303,ts10304,223950
10304,ts10305,223950
10305,ts10306,223950
10306,ts10307,224104
10307,ts10308,224104
10308,ts10309,224104
10309,ts10310,224104
10310,ts10311,224104
10311,ts10312,224104
10312,ts10313,224104
10313,ts10314,224104
10314,ts10315,224104
10315,ts10316,224104
10316,ts10317,224104
10317,ts10318,224104
10318,ts10319,224105
10319,ts10320,224273
10320,ts10321,224273
10321,ts10322,224551
10322,ts10323,224551
10323,ts10324,224551
10324,ts10325,224551
10325,ts10326,224589
10326,ts10327,224589
10327,ts10328,224662
10328,ts10329,224662
10329,ts10330,224667
10330,ts10331,224667
10331,ts10332,224667
10332,ts10333,224667
10333,ts10334,224668
10334,ts10335,224668
10335,ts10336,224670
10336,ts10337,224686
10337,ts10338,224686
10338,ts10339,224704
10339,ts10340,224704
10340,ts10341,224726
10341,ts10342,224726
10342,ts10343,224763
10343,ts10344,224763
10344,ts10345,224820
10345,ts10346,224820
10346,ts10347,224887
10347,ts10348,224887
10348,ts10349,224887
10349,ts10350,224887
10350,ts10351,224970
10351,ts10352,224970
10352,ts10353,225040
10353,ts10354,225040
10354,ts10355,225040
10355,ts10356,225040
10356,ts10357,225040
10357,ts10358,225040
10358,ts10359,225040
10359,ts10360,225040
10360,ts10361,225040
10361,ts10362,225040
10362,ts10363,225040
10363,ts10364,225040
10364,ts10365,225040
10365,ts10366,225040
10366,ts10367,225041
10367,ts10368,225200
10368,ts10369,225200
10369,ts10370,225417
10370,ts10371,225417
10371,ts10372,225417
10372,ts10373,225417
10373,ts10374,225470
10374,ts10375,225470
10375,ts10376,225650
10376,ts10377,225650
10377,ts10378,225650
10378,ts10379,225650
10379,ts10380,225650
10380,ts10381,225650
10381,ts10382,225650
10382,ts10383,225650
10383,ts10384,225653
10384,ts10385,
10385,ts10386,225759
10386,ts10387,225759
10387,ts10388,225759
10388,ts10389,225759
10389,ts10390,225840
10390,ts10391,225840
10391,ts10392,225890
10392,ts10393,225890
10393,ts10394,225890
10394,ts10395,225890
10395,ts10396,225890
10396,ts10397,225950
10397,ts10398,225950
10398,ts10399,226000
10399,ts10400,226000
10400,ts10401,226055
10401,ts10402,226055
10402,ts10403,226070
10403,ts10404,226070
10404,ts10405,226070
10405,ts10406,226070
10406,ts10407,226070
10407,ts10408,226070
10408,ts10409,226203
10409,ts10410,226203
10410,ts10411,226238
10411,ts10412,226238
10412,ts10413,226353
10413,ts10414,226353
10414,ts10415,226353
10415,ts10416,226353
10416,ts10417,226353
10417,ts10418,226410
10418,ts10419,226410
10419,ts10420,226480
10420,ts10421,226480
10421,ts10422,226480
10422,ts10423,226480
10423,ts10424,226480
10424,ts10425,226480
10425,ts10426,226480
10426,ts10427,226484
10427,ts10428,226547
10428,ts10429,226547
10429,ts10430,226574
10430,ts10431,226574
10431,ts10432,226574
10432,ts10433,226574
10433,ts10434,226830
10434,ts10435,226830
10435,ts10436,226830
10436,ts10437,226830
10437,ts10438,226830
10438,ts10439,226830
10439,ts10440,226830
10440,ts10441,226830
10441,ts10442,226830
10442,ts10443,226830
10443,ts10444,226830
10444,ts10445,226830
10445,ts10446,226830
10446,ts10447,226830
10447,ts10448,226890
10448,ts10449,226890
10449,ts10450,226950
10450,ts10451,226950
10451,ts10452,226950
10452,ts10453,226950
10453,ts10454,226950
10454,ts10455,226950
10455,ts10456,226950
10456,ts10457,226950
10457,ts10458,226950
10458,ts10459,226950
10459,ts10460,227050
10460,ts10461,227050
10461,ts10462,227090
10462,ts10463,227090
10463,ts10464,227130
10464,ts10465,227130
10465,ts10466,227130
10466,ts10467,227130
10467,ts10468,227130
10468,ts10469,227130
10469,ts10470,227194
10470,ts10471,227194
10471,ts10472,227370
10472,ts10473,227370
10473,ts10474,227370
10474,ts10475,227370
10475,ts10476,227430
10476,ts10477,227430
10477,ts10478,227470
10478,ts10479,227470
10479,ts10480,227530
10480,ts10481,227530
10481,ts10482,227530
10482,ts10483,227530
10483,ts10484,227530
10484,ts10485,227533
10485,ts10486,227533
10486,ts10487,227570
10487,ts10488,227607
10488,ts10489,227708
10489,ts10490,227998
10490,ts10491,227998
10491,ts10492,227998
10492,ts10493,227998
10493,ts10494,227998
10494,ts10495,227999
10495,ts10496,227999
10496,ts10497,228038
10497,ts10498,228060
10498,ts10499,228060
10499,ts10500,228060
10500,ts10501,228060
10501,ts10502,228060
10502,ts10503,228105
10503,ts10504,228105
10504,ts10505,228105
10505,ts10506,228160
10506,ts10507,228160
10507,ts10508,228240
10508,ts10509,228240
10509,ts10510,228295
10510,ts10511,228295
10511,ts10512,228295
10512,ts10513,228370
10513,ts10514,228370
10514,ts10515,228400
10515,ts10516,228400
10516,ts10517,228400
10517,ts10518,228400
10518,ts10519,228440
10519,ts10520,228440
10520,ts10521,228510
10521,ts10522,228510
10522,ts10523,228510
10523,ts10524,228510
10524,ts10525,228510
10525,ts10526,228510
10526,ts10527,228510
10527,ts10528,228510
10528,ts10529,228510
10529,ts10530,228510
10530,ts10531,228510
10531,ts10532,228510
10532,ts10533,228571
10533,ts10534,228571
10534,ts10535,228629
10535,ts10536,228629
10536,ts10537,228629
10537,ts10538,228629
10538,ts10539,228690
10539,ts10540,228690
10540,ts10541,228770
10541,ts10542,228770
10542,ts10543,228770
10543,ts10544,228770
10544,ts10545,228840
10545,ts10546,228840
10546,ts10547,228910
10547,ts10548,228910
10548,ts10549,228910
10549,ts10550,228910
10550,ts10551,228910
10551,ts10552,228910
10552,ts10553,228910
10553,ts10554,228910
10554,ts10555,228910
10555,ts10556,228910
10556,ts10557,228910
10557,ts10558,228910
10558,ts10559,228911
10559,ts10560,228960
10560,ts10561,228960
10561,ts10562,229020
10562,ts10563,229020
10563,ts10564,229020
10564,ts10565,229020
10565,ts10566,229020
10566,ts10567,229020
10567,ts10568,229020
10568,ts10569,229020
10569,ts10570,229020
10570,ts10571,229090
10571,ts10572,229090
10572,ts10573,229130
10573,ts10574,229130
10574,ts10575,229130
10575,ts10576,229130
10576,ts10577,229130
10577,ts10578,229130
10578,ts10579,229160
10579,ts10580,229160
10580,ts10581,229260
10581,ts10582,229260
10582,ts10583,229260
10583,ts10584,229260
10584,ts10585,229260
10585,ts10586,229260
10586,ts10587,229300
10587,ts10588,229300
10588,ts10589,229350
10589,ts10590,229350
10590,ts10591,229350
10591,ts10592,229350
10592,ts10593,229350
10593,ts10594,229350
10594,ts10595,229350
10595,ts10596,229350
10596,ts10597,229350
10597,ts10598,229460
10598,ts10599,229460
10599,ts10600,229610
10600,ts10601,229610
10601,ts10602,229610
10602,ts10603,229610
10603,ts10604,229610
10604,ts10605,229610
10605,ts10606,229673
10606,ts10607,229673
10607,ts10608,229840
10608,ts10609,229840
10609,ts10610,229840
10610,ts10611,229840
10611,ts10612,229840
10612,ts10613,229840
10613,ts10614,229840
10614,ts10615,229840
10615,ts10616,229840
10616,ts10617,229840
10617,ts10618,229842
10618,ts10619,229880
10619,ts10620,230119
10620,ts10621,230123
10621,ts10622,230123
10622,ts10623,230123
10623,ts10624,230123
10624,ts10625,230128
10625,ts10626,230128
10626,ts10627,230128
10627,ts10628,230128
10628,ts10629,230130
10629,ts10630,230180
10630,ts10631,230180
10631,ts10632,230180
10632,ts10633,230180
10633,ts10634,230180
10634,ts10635,230180
10635,ts10636,230269
10636,ts10637,230269
10637,ts10638,230330
10638,ts10639,230330
10639,ts10640,230400
10640,ts10641,230400
10641,ts10642,230400
10642,ts10643,230400
10643,ts10644,230473
10644,ts10645,230473
10645,ts10646,230517
10646,ts10647,230517
10647,ts10648,230517
10648,ts10649,230517
10649,ts10650,230572
10650,ts10651,230572
10651,ts10652,230640
10652,ts10653,230640
10653,ts10654,230810
10654,ts10655,230810
10655,ts10656,230810
10656,ts10657,230810
10657,ts10658,230867
10658,ts10659,230867
10659,ts10660,230955
10660,ts10661,230957
10661,ts10662,230957
10662,ts10663,230957
10663,ts10664,230957
10664,ts10665,230958
10665,ts10666,230960
10666,ts10667,230960
10667,ts10668,230990
10668,ts10669,230990
10669,ts10670,230990
10670,ts10671,230990
10671,ts10672,230990
10672,ts10673,230990
10673,ts10674,231070
10674,ts10675,231070
10675,ts10676,231130
10676,ts10677,231130
10677,ts10678,231200
10678,ts10679,231200
10679,ts10680,231200
10680,ts10681,231200
10681,ts10682,231200
10682,ts10683,231250
10683,ts10684,231250
10684,ts10685,231300
10685,ts10686,231300
10686,ts10687,231300
10687,ts10688,231300
10688,ts10689,231300
10689,ts10690,231300
10690,ts10691,231300
10691,ts10692,231300
10692,ts10693,231302
10693,ts10694,231370
10694,ts10695,231370
10695,ts10696,231480
10696,ts10697,231480
10697,ts10698,231480
10698,ts10699,231480
10699,ts10700,231480
10700,ts10701,231520
10701,ts10702,231520
10702,ts10703,231580
10703,ts10704,231580
10704,ts10705,231580
10705,ts10706,231580
10706,ts10707,231580
10707,ts10708,231580
10708,ts10709,231581
10709,ts10710,231610
10710,ts10711,231610
10711,ts10712,231670
10712,ts10713,231670
10713,ts10714,231670
10714,ts10715,231670
10715,ts10716,231670
10716,ts10717,231670
10717,ts10718,231720
10718,ts10719,231720
10719,ts10720,231790
10720,ts10721,231790
10721,ts10722,231790
10722,ts10723,231790
10723,ts10724,231790
10724,ts10725,231840
10725,ts10726,231840
10726,ts10727,231910
10727,ts10728,231910
10728,ts10729,231910
10729,ts10730,231910
10730,ts10731,231910
10731,ts10732,231910
10732,ts10733,231960
10733,ts10734,231960
10734,ts10735,232020
10735,ts10736,232020
10736,ts10737,232020
10737,ts10738,232020
10738,ts10739,232020
10739,ts10740,232020
10740,ts10741,232020
10741,ts10742,232020
10742,ts10743,232069
10743,ts10744,232069
10744,ts10745,232100
10745,ts10746,232100
10746,ts10747,232160
10747,ts10748,232160
10748,ts10749,232160
10749,ts10750,232160
10750,ts10751,232160
